GameKey,SeasonType,Season,Week,Date,AwayTeam,HomeTeam,Channel,PointSpread,OverUnder,StadiumID,Canceled,GeoLat,GeoLong,ForecastTempLow,ForecastTempHigh,ForecastDescription,ForecastWindChill,ForecastWindSpeed,AwayTeamMoneyLine,HomeTeamMoneyLine,Day,DateTime,GlobalGameID,GlobalAwayTeamID,GlobalHomeTeamID,ScoreID,Status,StadiumDetails
,1,2020,10,,BYE,NYJ,,,,,,,,,,,,1,,,,,0,0,24,0,,
202011034,1,2020,10,2020-11-12T20:20:00,IND,TEN,FOX,1,34.6,12,FALSE,,,47,52,Few Clouds,47,2,-86,72,2020-11-12T00:00:00,2020-11-12T20:20:00,17397,14,34,17397,Final,"{'StadiumID': 12, 'Name': 'Nissan Stadium', 'City': 'Nashville', 'State': 'TN', 'Country': 'USA', 'Capacity': 6914, 'PlayingSurface': 'Grass', 'GeoLat': 36.166389, 'GeoLong': -86.771389, 'Type': 'Outdoor'}"
202011005,1,2020,10,2020-11-15T13:00:00,TB,CAR,FOX,3.1,35.3,26,FALSE,,,52,54,Scattered Clouds,54,10,-197,160,2020-11-15T00:00:00,2020-11-15T13:00:00,17403,33,5,17403,Final,"{'StadiumID': 26, 'Name': 'Bank of America Stadium', 'City': 'Charlotte', 'State': 'NC', 'Country': 'USA', 'Capacity': 73778, 'PlayingSurface': 'Grass', 'GeoLat': 35.225833, 'GeoLong': -80.852778, 'Type': 'Outdoor'}"
202011008,1,2020,10,2020-11-15T13:00:00,HOU,CLE,FOX,-3.2,32.8,6,FALSE,,,41,42,Light Rain,31,27,128,-155,2020-11-15T00:00:00,2020-11-15T13:00:00,17398,13,8,17398,Final,"{'StadiumID': 6, 'Name': 'FirstEnergy Stadium', 'City': 'Cleveland', 'State': 'OH', 'Country': 'USA', 'Capacity': 71516, 'PlayingSurface': 'Grass', 'GeoLat': 41.506111, 'GeoLong': -81.699444, 'Type': 'Outdoor'}"
202011011,1,2020,10,2020-11-15T13:00:00,WAS,DET,FOX,-1.8,32.8,21,FALSE,,,38,39,Overcast Clouds,30,18,81,-95,2020-11-15T00:00:00,2020-11-15T13:00:00,17399,35,11,17399,Final,"{'StadiumID': 21, 'Name': 'Ford Field', 'City': 'Detroit', 'State': 'MI', 'Country': 'USA', 'Capacity': 65000, 'PlayingSurface': 'Artificial', 'GeoLat': 42.340021, 'GeoLong': -83.045556, 'Type': 'Dome'}"
202011012,1,2020,10,2020-11-15T13:00:00,JAX,GB,FOX,-9.6,33.5,22,FALSE,,,28,31,Overcast Clouds,19,19,463,-677,2020-11-15T00:00:00,2020-11-15T13:00:00,17400,15,12,17400,Final,"{'StadiumID': 22, 'Name': 'Lambeau Field', 'City': 'Green Bay', 'State': 'WI', 'Country': 'USA', 'Capacity': 80750, 'PlayingSurface': 'Grass', 'GeoLat': 44.501389, 'GeoLong': -88.062222, 'Type': 'Outdoor'}"
202011023,1,2020,10,2020-11-15T13:00:00,PHI,NYG,FOX,2.3,32.4,3,FALSE,,,50,52,Broken Clouds,52,16,-163,137,2020-11-15T00:00:00,2020-11-15T13:00:00,17401,26,23,17401,Final,"{'StadiumID': 3, 'Name': 'MetLife Stadium', 'City': 'East Rutherford', 'State': 'NJ', 'Country': 'USA', 'Capacity': 82500, 'PlayingSurface': 'Artificial', 'GeoLat': 40.813528, 'GeoLong': -74.074361, 'Type': 'Outdoor'}"
202011001,1,2020,10,2020-11-15T16:05:00,BUF,ARI,CBS,-2.1,39.6,29,FALSE,,,66,70,Clear Sky,66,3,91,-108,2020-11-15T00:00:00,2020-11-15T16:05:00,17406,4,1,17406,Final,"{'StadiumID': 29, 'Name': 'State Farm Stadium', 'City': 'Glendale', 'State': 'AZ', 'Country': 'USA', 'Capacity': 63400, 'PlayingSurface': 'Grass', 'GeoLat': 33.528, 'GeoLong': -112.263036, 'Type': 'RetractableDome'}"
202011025,1,2020,10,2020-11-15T16:05:00,DEN,LV,CBS,-2.1,36,53,FALSE,,,52,53,Clear Sky,53,2,106,-127,2020-11-15T00:00:00,2020-11-15T16:05:00,17404,10,25,17404,Final,"{'StadiumID': 53, 'Name': 'Allegiant Stadium', 'City': 'Paradise', 'State': 'NV', 'Country': 'USA', 'Capacity': 72000, 'PlayingSurface': 'Grass', 'GeoLat': 36.090833, 'GeoLong': -115.183611, 'Type': 'Dome'}"
,1,2020,10,2020-11-15T16:05:00,NYJ,MIA,CBS,,,2,TRUE,,,78,80,Clear Sky,78,6,,,2020-11-15T00:00:00,2020-11-15T16:05:00,17405,24,19,17405,Postponed,"{'StadiumID': 2, 'Name': 'Hard Rock Stadium', 'City': 'Miami Gardens', 'State': 'FL', 'Country': 'USA', 'Capacity': 76100, 'PlayingSurface': 'Grass', 'GeoLat': 25.958056, 'GeoLong': -80.238889, 'Type': 'Outdoor'}"
202011019,1,2020,10,2020-11-15T16:05:00,LAC,MIA,CBS,-1.1,34.6,2,FALSE,,,78,80,Clear Sky,78,6,78,-91,2020-11-15T00:00:00,2020-11-15T16:05:00,17643,29,19,17643,Final,"{'StadiumID': 2, 'Name': 'Hard Rock Stadium', 'City': 'Miami Gardens', 'State': 'FL', 'Country': 'USA', 'Capacity': 76100, 'PlayingSurface': 'Grass', 'GeoLat': 25.958056, 'GeoLong': -80.238889, 'Type': 'Outdoor'}"
202011032,1,2020,10,2020-11-15T16:25:00,SEA,LAR,FOX,-1.8,38.9,54,FALSE,,,68,71,Clear Sky,68,5,87,-101,2020-11-15T00:00:00,2020-11-15T16:25:00,17407,30,32,17407,Final,"{'StadiumID': 54, 'Name': 'SoFi Stadium', 'City': 'Inglewood', 'State': 'CA', 'Country': 'USA', 'Capacity': 70240, 'PlayingSurface': 'Artificial', 'GeoLat': 33.95345, 'GeoLong': -118.3392, 'Type': 'Dome'}"
202011022,1,2020,10,2020-11-15T16:25:00,SF,NO,FOX,-6.8,35.3,27,FALSE,,,60,61,Clear Sky,61,15,226,-285,2020-11-15T00:00:00,2020-11-15T16:25:00,17408,31,22,17408,Final,"{'StadiumID': 27, 'Name': 'Mercedes-Benz Superdome', 'City': 'New Orleans', 'State': 'LA', 'Country': 'USA', 'Capacity': 73208, 'PlayingSurface': 'Artificial', 'GeoLat': 29.950833, 'GeoLong': -90.081111, 'Type': 'Dome'}"
202011028,1,2020,10,2020-11-15T16:25:00,CIN,PIT,FOX,-4.6,32.4,8,FALSE,,,42,43,Light Rain,36,16,168,-204,2020-11-15T00:00:00,2020-11-15T16:25:00,17402,7,28,17402,Final,"{'StadiumID': 8, 'Name': 'Heinz Field', 'City': 'Pittsburgh', 'State': 'PA', 'Country': 'USA', 'Capacity': 65050, 'PlayingSurface': 'Grass', 'GeoLat': 40.446667, 'GeoLong': -80.015833, 'Type': 'Outdoor'}"
202011021,1,2020,10,2020-11-15T20:20:00,BAL,NE,NBC,3.6,31.4,4,FALSE,,,47,51,Moderate Rain,51,9,-228,186,2020-11-15T00:00:00,2020-11-15T20:20:00,17409,3,21,17409,Final,"{'StadiumID': 4, 'Name': 'Gillette Stadium', 'City': 'Foxborough', 'State': 'MA', 'Country': 'USA', 'Capacity': 68756, 'PlayingSurface': 'Artificial', 'GeoLat': 42.090866, 'GeoLong': -71.264244, 'Type': 'Outdoor'}"
202011006,1,2020,10,2020-11-16T20:15:00,MIN,CHI,ESPN,1.5,31.4,20,FALSE,,,39,40,Few Clouds,30,20,-123,102,2020-11-16T00:00:00,2020-11-16T20:15:00,17410,20,6,17410,Final,"{'StadiumID': 20, 'Name': 'Soldier Field', 'City': 'Chicago', 'State': 'IL', 'Country': 'USA', 'Capacity': 61500, 'PlayingSurface': 'Grass', 'GeoLat': 41.86232, 'GeoLong': -87.616699, 'Type': 'Outdoor'}"
,1,2020,11,,BYE,BUF,,,,,,,,,,,,1,,,,,0,0,4,0,,
,1,2020,11,,BYE,CHI,,,,,,,,,,,,1,,,,,0,0,6,0,,
,1,2020,11,,BYE,NYG,,,,,,,,,,,,1,,,,,0,0,23,0,,
,1,2020,11,,BYE,SF,,,,,,,,,,,,1,,,,,0,0,31,0,,
202011130,1,2020,11,2020-11-19T20:20:00,ARI,SEA,FOX,-2.1,40.6,31,FALSE,,,44,44,Broken Clouds,40,8,103,-121,2020-11-19T00:00:00,2020-11-19T20:20:00,17411,1,30,17411,Final,"{'StadiumID': 31, 'Name': 'Lumen Field', 'City': 'Seattle', 'State': 'WA', 'Country': 'USA', 'Capacity': 67000, 'PlayingSurface': 'Artificial', 'GeoLat': 47.5952, 'GeoLong': -122.331625, 'Type': 'Outdoor'}"
202011103,1,2020,11,2020-11-22T13:00:00,TEN,BAL,CBS,-4.3,36,7,FALSE,,,56,57,Light Rain,56,10,151,-184,2020-11-22T00:00:00,2020-11-22T13:00:00,17418,34,3,17418,F/OT,"{'StadiumID': 7, 'Name': 'M&T Bank Stadium', 'City': 'Baltimore', 'State': 'MD', 'Country': 'USA', 'Capacity': 71008, 'PlayingSurface': 'Grass', 'GeoLat': 39.278056, 'GeoLong': -76.622778, 'Type': 'Outdoor'}"
202011105,1,2020,11,2020-11-22T13:00:00,DET,CAR,FOX,1.5,33.5,26,FALSE,,,55,56,Overcast Clouds,55,7,-116,97,2020-11-22T00:00:00,2020-11-22T13:00:00,17416,11,5,17416,Final,"{'StadiumID': 26, 'Name': 'Bank of America Stadium', 'City': 'Charlotte', 'State': 'NC', 'Country': 'USA', 'Capacity': 73778, 'PlayingSurface': 'Grass', 'GeoLat': 35.225833, 'GeoLong': -80.852778, 'Type': 'Outdoor'}"
202011108,1,2020,11,2020-11-22T13:00:00,PHI,CLE,FOX,-1.8,32.4,6,FALSE,,,39,41,Light Rain,30,18,85,-99,2020-11-22T00:00:00,2020-11-22T13:00:00,17412,26,8,17412,Final,"{'StadiumID': 6, 'Name': 'FirstEnergy Stadium', 'City': 'Cleveland', 'State': 'OH', 'Country': 'USA', 'Capacity': 71516, 'PlayingSurface': 'Grass', 'GeoLat': 41.506111, 'GeoLong': -81.699444, 'Type': 'Outdoor'}"
202011113,1,2020,11,2020-11-22T13:00:00,NE,HOU,CBS,1.3,35.3,11,FALSE,,,67,68,Broken Clouds,68,10,-99,84,2020-11-22T00:00:00,2020-11-22T13:00:00,17419,21,13,17419,Final,"{'StadiumID': 11, 'Name': 'NRG Stadium', 'City': 'Houston', 'State': 'TX', 'Country': 'USA', 'Capacity': 71054, 'PlayingSurface': 'Artificial', 'GeoLat': 29.684722, 'GeoLong': -95.410833, 'Type': 'RetractableDome'}"
202011115,1,2020,11,2020-11-22T13:00:00,PIT,JAX,CBS,5.3,33.9,10,FALSE,,,67,68,Overcast Clouds,67,7,-361,282,2020-11-22T00:00:00,2020-11-22T13:00:00,17417,28,15,17417,Final,"{'StadiumID': 10, 'Name': 'TIAA Bank Field', 'City': 'Jacksonville', 'State': 'FL', 'Country': 'USA', 'Capacity': 67246, 'PlayingSurface': 'Grass', 'GeoLat': 30.323889, 'GeoLong': -81.6375, 'Type': 'Outdoor'}"
202011122,1,2020,11,2020-11-22T13:00:00,ATL,NO,FOX,-2.5,35.3,27,FALSE,,,64,64,Clear Sky,64,7,113,-133,2020-11-22T00:00:00,2020-11-22T13:00:00,17414,2,22,17414,Final,"{'StadiumID': 27, 'Name': 'Mercedes-Benz Superdome', 'City': 'New Orleans', 'State': 'LA', 'Country': 'USA', 'Capacity': 73208, 'PlayingSurface': 'Artificial', 'GeoLat': 29.950833, 'GeoLong': -90.081111, 'Type': 'Dome'}"
202011135,1,2020,11,2020-11-22T13:00:00,CIN,WAS,CBS,-1.1,34.2,19,FALSE,,,57,57,Light Rain,57,10,73,-88,2020-11-22T00:00:00,2020-11-22T13:00:00,17415,7,35,17415,Final,"{'StadiumID': 19, 'Name': 'FedEx Field', 'City': 'Landover', 'State': 'MD', 'Country': 'USA', 'Capacity': 85000, 'PlayingSurface': 'Grass', 'GeoLat': 38.907778, 'GeoLong': -76.864444, 'Type': 'Outdoor'}"
,1,2020,11,2020-11-22T16:05:00,LAC,DEN,CBS,,,13,TRUE,,,40,42,Overcast Clouds,40,3,,,2020-11-22T00:00:00,2020-11-22T16:05:00,17420,29,10,17420,Postponed,"{'StadiumID': 13, 'Name': 'Empower Field at Mile High', 'City': 'Denver', 'State': 'CO', 'Country': 'USA', 'Capacity': 76125, 'PlayingSurface': 'Grass', 'GeoLat': 39.743889, 'GeoLong': -105.020097, 'Type': 'Outdoor'}"
202011110,1,2020,11,2020-11-22T16:05:00,MIA,DEN,CBS,2,32.8,13,FALSE,,,40,42,Overcast Clouds,40,3,-150,125,2020-11-22T00:00:00,2020-11-22T16:05:00,17644,19,10,17644,Final,"{'StadiumID': 13, 'Name': 'Empower Field at Mile High', 'City': 'Denver', 'State': 'CO', 'Country': 'USA', 'Capacity': 76125, 'PlayingSurface': 'Grass', 'GeoLat': 39.743889, 'GeoLong': -105.020097, 'Type': 'Outdoor'}"
202011129,1,2020,11,2020-11-22T16:05:00,NYJ,LAC,CBS,-6.8,33.5,54,FALSE,,,60,62,Few Clouds,60,4,253,-323,2020-11-22T00:00:00,2020-11-22T16:05:00,17645,24,29,17645,Final,"{'StadiumID': 54, 'Name': 'SoFi Stadium', 'City': 'Inglewood', 'State': 'CA', 'Country': 'USA', 'Capacity': 70240, 'PlayingSurface': 'Artificial', 'GeoLat': 33.95345, 'GeoLong': -118.3392, 'Type': 'Dome'}"
202011114,1,2020,11,2020-11-22T16:25:00,GB,IND,FOX,-1.1,37.1,9,FALSE,,,38,38,Broken Clouds,33,7,74,-88,2020-11-22T00:00:00,2020-11-22T16:25:00,17413,12,14,17413,F/OT,"{'StadiumID': 9, 'Name': 'Lucas Oil Stadium', 'City': 'Indianapolis', 'State': 'IN', 'Country': 'USA', 'Capacity': 67000, 'PlayingSurface': 'Artificial', 'GeoLat': 39.760056, 'GeoLong': -86.163806, 'Type': 'RetractableDome'}"
202011120,1,2020,11,2020-11-22T16:25:00,DAL,MIN,FOX,-5,35.6,42,FALSE,,,29,30,Few Clouds,22,8,172,-210,2020-11-22T00:00:00,2020-11-22T16:25:00,17421,9,20,17421,Final,"{'StadiumID': 42, 'Name': 'U.S. Bank Stadium', 'City': 'Minneapolis', 'State': 'MN', 'Country': 'USA', 'Capacity': 66655, 'PlayingSurface': 'Artificial', 'GeoLat': 44.974288, 'GeoLong': -93.258, 'Type': 'Dome'}"
202011125,1,2020,11,2020-11-22T20:20:00,KC,LV,NBC,3.8,40.3,53,FALSE,,,50,52,Clear Sky,52,1,-256,207,2020-11-22T00:00:00,2020-11-22T20:20:00,17422,16,25,17422,Final,"{'StadiumID': 53, 'Name': 'Allegiant Stadium', 'City': 'Paradise', 'State': 'NV', 'Country': 'USA', 'Capacity': 72000, 'PlayingSurface': 'Grass', 'GeoLat': 36.090833, 'GeoLong': -115.183611, 'Type': 'Dome'}"
202011133,1,2020,11,2020-11-23T20:15:00,LAR,TB,ESPN,-2.9,34.2,24,FALSE,,,70,71,Scattered Clouds,71,10,128,-155,2020-11-23T00:00:00,2020-11-23T20:15:00,17423,32,33,17423,Scheduled,"{'StadiumID': 24, 'Name': 'Raymond James Stadium', 'City': 'Tampa Bay', 'State': 'FL', 'Country': 'USA', 'Capacity': 65890, 'PlayingSurface': 'Grass', 'GeoLat': 27.975833, 'GeoLong': -82.503333, 'Type': 'Outdoor'}"
202011211,1,2020,12,2020-11-26T12:30:00,HOU,DET,CBS,1.5,36.4,21,FALSE,,,54,54,Scattered Clouds,54,8,-108,89,2020-11-26T00:00:00,2020-11-26T12:30:00,17424,13,11,17424,Scheduled,"{'StadiumID': 21, 'Name': 'Ford Field', 'City': 'Detroit', 'State': 'MI', 'Country': 'USA', 'Capacity': 65000, 'PlayingSurface': 'Artificial', 'GeoLat': 42.340021, 'GeoLong': -83.045556, 'Type': 'Dome'}"
202011209,1,2020,12,2020-11-26T16:30:00,WAS,DAL,FOX,-2.1,33.2,17,FALSE,,,71,71,Clear Sky,71,11,96,-118,2020-11-26T00:00:00,2020-11-26T16:30:00,17425,35,9,17425,Scheduled,"{'StadiumID': 17, 'Name': 'AT&T Stadium', 'City': 'Arlington', 'State': 'TX', 'Country': 'USA', 'Capacity': 80000, 'PlayingSurface': 'Artificial', 'GeoLat': 32.747778, 'GeoLong': -97.092778, 'Type': 'RetractableDome'}"
202011228,1,2020,12,2020-11-26T20:20:00,BAL,PIT,NBC,-3.2,32.1,8,FALSE,,,52,52,Overcast Clouds,52,7,121,-153,2020-11-26T00:00:00,2020-11-26T20:20:00,17426,3,28,17426,Scheduled,"{'StadiumID': 8, 'Name': 'Heinz Field', 'City': 'Pittsburgh', 'State': 'PA', 'Country': 'USA', 'Capacity': 65050, 'PlayingSurface': 'Grass', 'GeoLat': 40.446667, 'GeoLong': -80.015833, 'Type': 'Outdoor'}"
202011202,1,2020,12,2020-11-29T13:00:00,LV,ATL,CBS,1.5,39.6,45,FALSE,,,,,,,,-116,94,2020-11-29T00:00:00,2020-11-29T13:00:00,17427,25,2,17427,Scheduled,"{'StadiumID': 45, 'Name': 'Mercedes-Benz Stadium', 'City': 'Atlanta', 'State': 'GA', 'Country': 'USA', 'Capacity': 71000, 'PlayingSurface': 'Artificial', 'GeoLat': 33.755556, 'GeoLong': -84.401, 'Type': 'RetractableDome'}"
202011204,1,2020,12,2020-11-29T13:00:00,LAC,BUF,CBS,-3.9,38.5,1,FALSE,,,,,,,,140,-175,2020-11-29T00:00:00,2020-11-29T13:00:00,17428,29,4,17428,Scheduled,"{'StadiumID': 1, 'Name': 'Bills Stadium', 'City': 'Orchard Park', 'State': 'NY', 'Country': 'USA', 'Capacity': 73079, 'PlayingSurface': 'Artificial', 'GeoLat': 42.773758, 'GeoLong': -78.786837, 'Type': 'Outdoor'}"
202011207,1,2020,12,2020-11-29T13:00:00,NYG,CIN,FOX,2.8,30.3,5,FALSE,,,,,,,,-188,146,2020-11-29T00:00:00,2020-11-29T13:00:00,17429,23,7,17429,Scheduled,"{'StadiumID': 5, 'Name': 'Paul Brown Stadium', 'City': 'Cincinnati', 'State': 'OH', 'Country': 'USA', 'Capacity': 65535, 'PlayingSurface': 'Artificial', 'GeoLat': 39.095309, 'GeoLong': -84.516003, 'Type': 'Outdoor'}"
202011214,1,2020,12,2020-11-29T13:00:00,TEN,IND,CBS,-2.9,36,9,FALSE,,,,,,,,118,-143,2020-11-29T00:00:00,2020-11-29T13:00:00,17430,34,14,17430,Scheduled,"{'StadiumID': 9, 'Name': 'Lucas Oil Stadium', 'City': 'Indianapolis', 'State': 'IN', 'Country': 'USA', 'Capacity': 67000, 'PlayingSurface': 'Artificial', 'GeoLat': 39.760056, 'GeoLong': -86.163806, 'Type': 'RetractableDome'}"
202011215,1,2020,12,2020-11-29T13:00:00,CLE,JAX,CBS,3.3,34.6,10,FALSE,,,,,,,,-208,166,2020-11-29T00:00:00,2020-11-29T13:00:00,17434,8,15,17434,Scheduled,"{'StadiumID': 10, 'Name': 'TIAA Bank Field', 'City': 'Jacksonville', 'State': 'FL', 'Country': 'USA', 'Capacity': 67246, 'PlayingSurface': 'Grass', 'GeoLat': 30.323889, 'GeoLong': -81.6375, 'Type': 'Outdoor'}"
202011220,1,2020,12,2020-11-29T13:00:00,CAR,MIN,FOX,-3.2,34.9,42,FALSE,,,,,,,,123,-146,2020-11-29T00:00:00,2020-11-29T13:00:00,17431,5,20,17431,Scheduled,"{'StadiumID': 42, 'Name': 'U.S. Bank Stadium', 'City': 'Minneapolis', 'State': 'MN', 'Country': 'USA', 'Capacity': 66655, 'PlayingSurface': 'Artificial', 'GeoLat': 44.974288, 'GeoLong': -93.258, 'Type': 'Dome'}"
202011221,1,2020,12,2020-11-29T13:00:00,ARI,NE,FOX,1.3,35.3,4,FALSE,,,,,,,,-105,86,2020-11-29T00:00:00,2020-11-29T13:00:00,17432,1,21,17432,Scheduled,"{'StadiumID': 4, 'Name': 'Gillette Stadium', 'City': 'Foxborough', 'State': 'MA', 'Country': 'USA', 'Capacity': 68756, 'PlayingSurface': 'Artificial', 'GeoLat': 42.090866, 'GeoLong': -71.264244, 'Type': 'Outdoor'}"
202011224,1,2020,12,2020-11-29T13:00:00,MIA,NYJ,CBS,3.3,31.7,3,FALSE,,,,,,,,-217,170,2020-11-29T00:00:00,2020-11-29T13:00:00,17433,19,24,17433,Scheduled,"{'StadiumID': 3, 'Name': 'MetLife Stadium', 'City': 'East Rutherford', 'State': 'NJ', 'Country': 'USA', 'Capacity': 82500, 'PlayingSurface': 'Artificial', 'GeoLat': 40.813528, 'GeoLong': -74.074361, 'Type': 'Outdoor'}"
202011210,1,2020,12,2020-11-29T16:05:00,NO,DEN,FOX,2.8,31,13,FALSE,,,,,,,,-180,146,2020-11-29T00:00:00,2020-11-29T16:05:00,17435,22,10,17435,Scheduled,"{'StadiumID': 13, 'Name': 'Empower Field at Mile High', 'City': 'Denver', 'State': 'CO', 'Country': 'USA', 'Capacity': 76125, 'PlayingSurface': 'Grass', 'GeoLat': 39.743889, 'GeoLong': -105.020097, 'Type': 'Outdoor'}"
202011232,1,2020,12,2020-11-29T16:05:00,SF,LAR,FOX,-4.6,,54,FALSE,,,,,,,,160,-196,2020-11-29T00:00:00,2020-11-29T16:05:00,17436,31,32,17436,Scheduled,"{'StadiumID': 54, 'Name': 'SoFi Stadium', 'City': 'Inglewood', 'State': 'CA', 'Country': 'USA', 'Capacity': 70240, 'PlayingSurface': 'Artificial', 'GeoLat': 33.95345, 'GeoLong': -118.3392, 'Type': 'Dome'}"
202011233,1,2020,12,2020-11-29T16:25:00,KC,TB,CBS,1.3,,24,FALSE,,,,,,,,-106,90,2020-11-29T00:00:00,2020-11-29T16:25:00,17437,16,33,17437,Scheduled,"{'StadiumID': 24, 'Name': 'Raymond James Stadium', 'City': 'Tampa Bay', 'State': 'FL', 'Country': 'USA', 'Capacity': 65890, 'PlayingSurface': 'Grass', 'GeoLat': 27.975833, 'GeoLong': -82.503333, 'Type': 'Outdoor'}"
202011212,1,2020,12,2020-11-29T20:20:00,CHI,GB,NBC,-6.1,32.1,22,FALSE,,,,,,,,235,-310,2020-11-29T00:00:00,2020-11-29T20:20:00,17438,6,12,17438,Scheduled,"{'StadiumID': 22, 'Name': 'Lambeau Field', 'City': 'Green Bay', 'State': 'WI', 'Country': 'USA', 'Capacity': 80750, 'PlayingSurface': 'Grass', 'GeoLat': 44.501389, 'GeoLong': -88.062222, 'Type': 'Outdoor'}"
202011226,1,2020,12,2020-11-30T20:15:00,SEA,PHI,ESPN,2.8,36.4,18,FALSE,,,,,,,,-175,141,2020-11-30T00:00:00,2020-11-30T20:15:00,17439,30,26,17439,Scheduled,"{'StadiumID': 18, 'Name': 'Lincoln Financial Field', 'City': 'Philadelphia', 'State': 'PA', 'Country': 'USA', 'Capacity': 68532, 'PlayingSurface': 'Grass', 'GeoLat': 39.900833, 'GeoLong': -75.167469, 'Type': 'Outdoor'}"
,1,2020,13,,BYE,CAR,,,,,,,,,,,,1,,,,,0,0,5,0,,
,1,2020,13,,BYE,TB,,,,,,,,,,,,1,,,,,0,0,33,0,,
202011303,1,2020,13,2020-12-03T20:20:00,DAL,BAL,FOX,,,7,FALSE,,,,,,,,,,2020-12-03T00:00:00,2020-12-03T20:20:00,17440,9,3,17440,Scheduled,"{'StadiumID': 7, 'Name': 'M&T Bank Stadium', 'City': 'Baltimore', 'State': 'MD', 'Country': 'USA', 'Capacity': 71008, 'PlayingSurface': 'Grass', 'GeoLat': 39.278056, 'GeoLong': -76.622778, 'Type': 'Outdoor'}"
202011302,1,2020,13,2020-12-06T13:00:00,NO,ATL,FOX,,,45,FALSE,,,,,,,,,,2020-12-06T00:00:00,2020-12-06T13:00:00,17441,22,2,17441,Scheduled,"{'StadiumID': 45, 'Name': 'Mercedes-Benz Stadium', 'City': 'Atlanta', 'State': 'GA', 'Country': 'USA', 'Capacity': 71000, 'PlayingSurface': 'Artificial', 'GeoLat': 33.755556, 'GeoLong': -84.401, 'Type': 'RetractableDome'}"
202011306,1,2020,13,2020-12-06T13:00:00,DET,CHI,FOX,,,20,FALSE,,,,,,,,,,2020-12-06T00:00:00,2020-12-06T13:00:00,17442,11,6,17442,Scheduled,"{'StadiumID': 20, 'Name': 'Soldier Field', 'City': 'Chicago', 'State': 'IL', 'Country': 'USA', 'Capacity': 61500, 'PlayingSurface': 'Grass', 'GeoLat': 41.86232, 'GeoLong': -87.616699, 'Type': 'Outdoor'}"
202011313,1,2020,13,2020-12-06T13:00:00,IND,HOU,CBS,,,11,FALSE,,,,,,,,,,2020-12-06T00:00:00,2020-12-06T13:00:00,17448,14,13,17448,Scheduled,"{'StadiumID': 11, 'Name': 'NRG Stadium', 'City': 'Houston', 'State': 'TX', 'Country': 'USA', 'Capacity': 71054, 'PlayingSurface': 'Artificial', 'GeoLat': 29.684722, 'GeoLong': -95.410833, 'Type': 'RetractableDome'}"
202011319,1,2020,13,2020-12-06T13:00:00,CIN,MIA,CBS,,,2,FALSE,,,,,,,,,,2020-12-06T00:00:00,2020-12-06T13:00:00,17444,7,19,17444,Scheduled,"{'StadiumID': 2, 'Name': 'Hard Rock Stadium', 'City': 'Miami Gardens', 'State': 'FL', 'Country': 'USA', 'Capacity': 76100, 'PlayingSurface': 'Grass', 'GeoLat': 25.958056, 'GeoLong': -80.238889, 'Type': 'Outdoor'}"
202011320,1,2020,13,2020-12-06T13:00:00,JAX,MIN,CBS,,,42,FALSE,,,,,,,,,,2020-12-06T00:00:00,2020-12-06T13:00:00,17445,15,20,17445,Scheduled,"{'StadiumID': 42, 'Name': 'U.S. Bank Stadium', 'City': 'Minneapolis', 'State': 'MN', 'Country': 'USA', 'Capacity': 66655, 'PlayingSurface': 'Artificial', 'GeoLat': 44.974288, 'GeoLong': -93.258, 'Type': 'Dome'}"
202011324,1,2020,13,2020-12-06T13:00:00,LV,NYJ,CBS,,,3,FALSE,,,,,,,,,,2020-12-06T00:00:00,2020-12-06T13:00:00,17446,25,24,17446,Scheduled,"{'StadiumID': 3, 'Name': 'MetLife Stadium', 'City': 'East Rutherford', 'State': 'NJ', 'Country': 'USA', 'Capacity': 82500, 'PlayingSurface': 'Artificial', 'GeoLat': 40.813528, 'GeoLong': -74.074361, 'Type': 'Outdoor'}"
202011328,1,2020,13,2020-12-06T13:00:00,WAS,PIT,FOX,,,8,FALSE,,,,,,,,,,2020-12-06T00:00:00,2020-12-06T13:00:00,17447,35,28,17447,Scheduled,"{'StadiumID': 8, 'Name': 'Heinz Field', 'City': 'Pittsburgh', 'State': 'PA', 'Country': 'USA', 'Capacity': 65050, 'PlayingSurface': 'Grass', 'GeoLat': 40.446667, 'GeoLong': -80.015833, 'Type': 'Outdoor'}"
202011334,1,2020,13,2020-12-06T13:00:00,CLE,TEN,CBS,,,12,FALSE,,,,,,,,,,2020-12-06T00:00:00,2020-12-06T13:00:00,17443,8,34,17443,Scheduled,"{'StadiumID': 12, 'Name': 'Nissan Stadium', 'City': 'Nashville', 'State': 'TN', 'Country': 'USA', 'Capacity': 6914, 'PlayingSurface': 'Grass', 'GeoLat': 36.166389, 'GeoLong': -86.771389, 'Type': 'Outdoor'}"
202011301,1,2020,13,2020-12-06T16:05:00,LAR,ARI,FOX,,,29,FALSE,,,,,,,,,,2020-12-06T00:00:00,2020-12-06T16:05:00,17449,32,1,17449,Scheduled,"{'StadiumID': 29, 'Name': 'State Farm Stadium', 'City': 'Glendale', 'State': 'AZ', 'Country': 'USA', 'Capacity': 63400, 'PlayingSurface': 'Grass', 'GeoLat': 33.528, 'GeoLong': -112.263036, 'Type': 'RetractableDome'}"
